Date,Close
20/11/2015 16:00:00,33.42
23/11/2015 16:00:00,33.95
24/11/2015 16:00:00,33.56
25/11/2015 16:00:00,33.77
27/11/2015 16:00:00,33.66
30/11/2015 16:00:00,33.24
01/12/2015 16:00:00,33.95
02/12/2015 16:00:00,33.8
03/12/2015 16:00:00,33.31
04/12/2015 16:00:00,33.63
07/12/2015 16:00:00,33.49
08/12/2015 16:00:00,33.87
09/12/2015 16:00:00,33.24
10/12/2015 16:00:00,33.12
11/12/2015 16:00:00,32.01
14/12/2015 16:00:00,32.9
15/12/2015 16:00:00,32.93
16/12/2015 16:00:00,33.79
17/12/2015 16:00:00,33.53
18/12/2015 16:00:00,33.21
21/12/2015 16:00:00,33.23
22/12/2015 16:00:00,33.16
23/12/2015 16:00:00,33.19
24/12/2015 16:00:00,33.14
28/12/2015 16:00:00,33.76
29/12/2015 16:00:00,34.7
30/12/2015 16:00:00,34.45
31/12/2015 16:00:00,33.79
04/01/2016 16:00:00,31.85
05/01/2016 16:00:00,31.69
06/01/2016 16:00:00,31.63
07/01/2016 16:00:00,30.4
08/01/2016 16:00:00,30.35
11/01/2016 16:00:00,30.89
12/01/2016 16:00:00,30.89
13/01/2016 16:00:00,29.09
14/01/2016 16:00:00,29.65
15/01/2016 16:00:00,28.51
19/01/2016 16:00:00,28.72
20/01/2016 16:00:00,28.59
21/01/2016 16:00:00,28.75
22/01/2016 16:00:00,29.82
25/01/2016 16:00:00,29.83
26/01/2016 16:00:00,30.06
27/01/2016 16:00:00,29.17
28/01/2016 16:00:00,31.77
29/01/2016 16:00:00,29.35
01/02/2016 16:00:00,28.74
02/02/2016 16:00:00,27.61
03/02/2016 16:00:00,26.55
04/02/2016 16:00:00,26.81
05/02/2016 16:00:00,25.11
08/02/2016 16:00:00,24.41
09/02/2016 16:00:00,24.1
10/02/2016 16:00:00,24.52
11/02/2016 16:00:00,25.19
12/02/2016 16:00:00,25.35
16/02/2016 16:00:00,26.06
17/02/2016 16:00:00,26.71
18/02/2016 16:00:00,26.25
19/02/2016 16:00:00,26.75
22/02/2016 16:00:00,27.98
23/02/2016 16:00:00,27.65
24/02/2016 16:00:00,27.7
25/02/2016 16:00:00,27.76
26/02/2016 16:00:00,27.76
29/02/2016 16:00:00,27.63
01/03/2016 16:00:00,28.95
02/03/2016 16:00:00,29.01
03/03/2016 16:00:00,28.87
04/03/2016 16:00:00,28.76
07/03/2016 16:00:00,28.14
08/03/2016 16:00:00,28.01
09/03/2016 16:00:00,27.97
10/03/2016 16:00:00,27.95
11/03/2016 16:00:00,28.48
14/03/2016 16:00:00,28.67
15/03/2016 16:00:00,28.85
16/03/2016 16:00:00,28.71
17/03/2016 16:00:00,27.97
18/03/2016 16:00:00,27.6
21/03/2016 16:00:00,27.7
22/03/2016 16:00:00,28.02
23/03/2016 16:00:00,28.48
24/03/2016 16:00:00,29.15
28/03/2016 16:00:00,28.99
29/03/2016 16:00:00,29.69
30/03/2016 16:00:00,29.93
31/03/2016 16:00:00,29.68
01/04/2016 16:00:00,29.93
04/04/2016 16:00:00,29.66
05/04/2016 16:00:00,29.31
06/04/2016 16:00:00,30.1
07/04/2016 16:00:00,29.57
08/04/2016 16:00:00,29.73
11/04/2016 16:00:00,29.8
12/04/2016 16:00:00,30.16
13/04/2016 16:00:00,30.74
14/04/2016 16:00:00,31.04
15/04/2016 16:00:00,31.29
18/04/2016 16:00:00,31.77
19/04/2016 16:00:00,31.4
20/04/2016 16:00:00,31.65
21/04/2016 16:00:00,31.55
22/04/2016 16:00:00,31.03
25/04/2016 16:00:00,31.31
26/04/2016 16:00:00,30.84
27/04/2016 16:00:00,30.33
28/04/2016 16:00:00,30.1
29/04/2016 16:00:00,32.98
02/05/2016 16:00:00,34.19
03/05/2016 16:00:00,33.57
04/05/2016 16:00:00,33.55
05/05/2016 16:00:00,32.95
06/05/2016 16:00:00,33.7
09/05/2016 16:00:00,33.99
10/05/2016 16:00:00,35.15
11/05/2016 16:00:00,35.66
12/05/2016 16:00:00,35.9
13/05/2016 16:00:00,35.5
16/05/2016 16:00:00,35.53
17/05/2016 16:00:00,34.76
18/05/2016 16:00:00,34.87
19/05/2016 16:00:00,34.93
20/05/2016 16:00:00,35.14
23/05/2016 16:00:00,34.84
24/05/2016 16:00:00,35.21
25/05/2016 16:00:00,35.42
26/05/2016 16:00:00,35.75
27/05/2016 16:00:00,35.61
31/05/2016 16:00:00,36.14
01/06/2016 16:00:00,35.97
02/06/2016 16:00:00,36.41
03/06/2016 16:00:00,36.28
06/06/2016 16:00:00,36.34
07/06/2016 16:00:00,36.19
08/06/2016 16:00:00,36.33
09/06/2016 16:00:00,36.38
10/06/2016 16:00:00,35.9
13/06/2016 16:00:00,35.76
14/06/2016 16:00:00,35.97
15/06/2016 16:00:00,35.71
16/06/2016 16:00:00,35.88
17/06/2016 16:00:00,35.32
20/06/2016 16:00:00,35.7
21/06/2016 16:00:00,35.79
22/06/2016 16:00:00,35.53
23/06/2016 16:00:00,36.1
24/06/2016 16:00:00,34.95
27/06/2016 16:00:00,34.57
28/06/2016 16:00:00,35.4
29/06/2016 16:00:00,35.78
30/06/2016 16:00:00,35.78
01/07/2016 16:00:00,36.28
05/07/2016 16:00:00,36.41
06/07/2016 16:00:00,36.88
07/07/2016 16:00:00,36.83
08/07/2016 16:00:00,37.29
11/07/2016 16:00:00,37.69
12/07/2016 16:00:00,37.41
13/07/2016 16:00:00,37.13
14/07/2016 16:00:00,37.06
15/07/2016 16:00:00,36.77
18/07/2016 16:00:00,36.8
19/07/2016 16:00:00,37
20/07/2016 16:00:00,37.29
21/07/2016 16:00:00,37.22
22/07/2016 16:00:00,37.24
25/07/2016 16:00:00,36.98
26/07/2016 16:00:00,36.78
27/07/2016 16:00:00,36.83
28/07/2016 16:00:00,37.63
29/07/2016 16:00:00,37.94
01/08/2016 16:00:00,38.39
02/08/2016 16:00:00,38.03
03/08/2016 16:00:00,37.73
04/08/2016 16:00:00,38.04
05/08/2016 16:00:00,38.3
08/08/2016 16:00:00,38.33
09/08/2016 16:00:00,38.42
10/08/2016 16:00:00,38.43
11/08/2016 16:00:00,38.56
12/08/2016 16:00:00,38.63
15/08/2016 16:00:00,38.42
16/08/2016 16:00:00,38.2
17/08/2016 16:00:00,38.23
18/08/2016 16:00:00,38.22
19/08/2016 16:00:00,37.87
22/08/2016 16:00:00,37.97
23/08/2016 16:00:00,38.12
24/08/2016 16:00:00,37.86
25/08/2016 16:00:00,37.96
26/08/2016 16:00:00,38.45
29/08/2016 16:00:00,38.56
30/08/2016 16:00:00,38.38
31/08/2016 16:00:00,38.46
01/09/2016 16:00:00,38.53
02/09/2016 16:00:00,38.62
06/09/2016 16:00:00,39.44
07/09/2016 16:00:00,39.22
08/09/2016 16:00:00,39.2
09/09/2016 16:00:00,38.01
12/09/2016 16:00:00,38.57
13/09/2016 16:00:00,38.05
14/09/2016 16:00:00,38.05
15/09/2016 16:00:00,38.48
16/09/2016 16:00:00,38.93
19/09/2016 16:00:00,38.76
20/09/2016 16:00:00,39.01
21/09/2016 16:00:00,39.49
22/09/2016 16:00:00,40.24
23/09/2016 16:00:00,40.29
26/09/2016 16:00:00,39.96
27/09/2016 16:00:00,40.81
28/09/2016 16:00:00,41.44
29/09/2016 16:00:00,41.45
30/09/2016 16:00:00,41.87
03/10/2016 16:00:00,41.84
04/10/2016 16:00:00,41.7
05/10/2016 16:00:00,42.22
06/10/2016 16:00:00,42.08
07/10/2016 16:00:00,41.97
10/10/2016 16:00:00,42.09
11/10/2016 16:00:00,41.55
12/10/2016 16:00:00,41.7
13/10/2016 16:00:00,41.46
14/10/2016 16:00:00,41.15
17/10/2016 16:00:00,40.65
18/10/2016 16:00:00,40.88
19/10/2016 16:00:00,40.88
20/10/2016 16:00:00,40.52
21/10/2016 16:00:00,40.95
24/10/2016 16:00:00,41.9
25/10/2016 16:00:00,41.76
26/10/2016 16:00:00,41.13
27/10/2016 16:00:00,40.92
28/10/2016 16:00:00,38.82
31/10/2016 16:00:00,39.49
01/11/2016 16:00:00,39.27
02/11/2016 16:00:00,38.28
03/11/2016 16:00:00,38.35
04/11/2016 16:00:00,37.75
07/11/2016 16:00:00,39.25
08/11/2016 16:00:00,39.39
09/11/2016 16:00:00,38.59
10/11/2016 16:00:00,37.12
11/11/2016 16:00:00,36.95
14/11/2016 16:00:00,35.95
15/11/2016 16:00:00,37.16
16/11/2016 16:00:00,37.32
17/11/2016 16:00:00,37.82
18/11/2016 16:00:00,38.01
21/11/2016 16:00:00,39
22/11/2016 16:00:00,39.27
23/11/2016 16:00:00,39.01
25/11/2016 16:00:00,39.02
28/11/2016 16:00:00,38.34
29/11/2016 16:00:00,38.13
30/11/2016 16:00:00,37.53
01/12/2016 16:00:00,37.18
02/12/2016 16:00:00,37.02
05/12/2016 16:00:00,37.97
06/12/2016 16:00:00,38.24
07/12/2016 16:00:00,38.52
08/12/2016 16:00:00,38.37
09/12/2016 16:00:00,38.43
12/12/2016 16:00:00,38.01
13/12/2016 16:00:00,38.72
14/12/2016 16:00:00,38.44
15/12/2016 16:00:00,38.05
16/12/2016 16:00:00,37.89
19/12/2016 16:00:00,38.3
20/12/2016 16:00:00,38.56
21/12/2016 16:00:00,38.53
22/12/2016 16:00:00,38.32
23/12/2016 16:00:00,38.03
27/12/2016 16:00:00,38.57
28/12/2016 16:00:00,38.61
29/12/2016 16:00:00,38.26
30/12/2016 16:00:00,37.49
03/01/2017 16:00:00,37.68
04/01/2017 16:00:00,37.86
05/01/2017 16:00:00,39.02
06/01/2017 16:00:00,39.8
09/01/2017 16:00:00,39.85
10/01/2017 16:00:00,39.8
11/01/2017 16:00:00,39.95
12/01/2017 16:00:00,40.68
13/01/2017 16:00:00,40.86
17/01/2017 16:00:00,40.49
18/01/2017 16:00:00,40.37
19/01/2017 16:00:00,40.45
20/01/2017 16:00:00,40.42
23/01/2017 16:00:00,40.89
24/01/2017 16:00:00,41.12
25/01/2017 16:00:00,41.83
26/01/2017 16:00:00,41.96
27/01/2017 16:00:00,41.79
30/01/2017 16:00:00,41.52
31/01/2017 16:00:00,41.17
01/02/2017 16:00:00,41.62
02/02/2017 16:00:00,42
03/02/2017 16:00:00,40.51
06/02/2017 16:00:00,40.38
07/02/2017 16:00:00,40.63
08/02/2017 16:00:00,40.99
09/02/2017 16:00:00,41.07
10/02/2017 16:00:00,41.37
13/02/2017 16:00:00,41.83
14/02/2017 16:00:00,41.82
15/02/2017 16:00:00,42.14
16/02/2017 16:00:00,42.21
17/02/2017 16:00:00,42.25
21/02/2017 16:00:00,42.82
22/02/2017 16:00:00,42.78
23/02/2017 16:00:00,42.61
24/02/2017 16:00:00,42.26
27/02/2017 16:00:00,42.43
28/02/2017 16:00:00,42.25
01/03/2017 16:00:00,42.65
02/03/2017 16:00:00,42.45
03/03/2017 16:00:00,42.49
06/03/2017 16:00:00,42.33
07/03/2017 16:00:00,42.3
08/03/2017 16:00:00,42.53
09/03/2017 16:00:00,42.65
10/03/2017 16:00:00,42.62
13/03/2017 16:00:00,42.73
14/03/2017 16:00:00,42.63
15/03/2017 16:00:00,42.65
16/03/2017 16:00:00,42.67
17/03/2017 16:00:00,42.62
20/03/2017 16:00:00,42.85
21/03/2017 16:00:00,42.16
22/03/2017 16:00:00,42.4
23/03/2017 16:00:00,42.37
24/03/2017 16:00:00,42.28
27/03/2017 16:00:00,42.34
28/03/2017 16:00:00,42.8
29/03/2017 16:00:00,43.72
30/03/2017 16:00:00,43.82
31/03/2017 16:00:00,44.33
03/04/2017 16:00:00,44.58
04/04/2017 16:00:00,45.34
05/04/2017 16:00:00,45.46
06/04/2017 16:00:00,44.91
07/04/2017 16:00:00,44.74
10/04/2017 16:00:00,45.35
11/04/2017 16:00:00,45.12
12/04/2017 16:00:00,44.81
13/04/2017 16:00:00,44.23
17/04/2017 16:00:00,45.1
18/04/2017 16:00:00,45.19
19/04/2017 16:00:00,44.96
20/04/2017 16:00:00,45.1
21/04/2017 16:00:00,44.93
24/04/2017 16:00:00,45.37
25/04/2017 16:00:00,45.38
26/04/2017 16:00:00,45.46
27/04/2017 16:00:00,45.92
28/04/2017 16:00:00,46.25
01/05/2017 16:00:00,47.41
02/05/2017 16:00:00,47.35
03/05/2017 16:00:00,47.05
04/05/2017 16:00:00,46.88
05/05/2017 16:00:00,46.71
08/05/2017 16:00:00,47.45
09/05/2017 16:00:00,47.64
10/05/2017 16:00:00,47.45
11/05/2017 16:00:00,47.38
12/05/2017 16:00:00,48.07
15/05/2017 16:00:00,47.9
16/05/2017 16:00:00,48.3
17/05/2017 16:00:00,47.24
18/05/2017 16:00:00,47.92
19/05/2017 16:00:00,47.99
22/05/2017 16:00:00,48.53
23/05/2017 16:00:00,48.58
24/05/2017 16:00:00,49.02
25/05/2017 16:00:00,49.67
26/05/2017 16:00:00,49.79
30/05/2017 16:00:00,49.84
31/05/2017 16:00:00,49.73
01/06/2017 16:00:00,49.8
02/06/2017 16:00:00,50.34
05/06/2017 16:00:00,50.57
06/06/2017 16:00:00,50.15
07/06/2017 16:00:00,50.5
08/06/2017 16:00:00,50.51
09/06/2017 16:00:00,48.92
12/06/2017 16:00:00,48.25
13/06/2017 16:00:00,49.04
14/06/2017 16:00:00,48.82
15/06/2017 16:00:00,48.21
16/06/2017 16:00:00,49.39
19/06/2017 16:00:00,49.76
20/06/2017 16:00:00,49.63
21/06/2017 16:00:00,50.11
22/06/2017 16:00:00,50.07
23/06/2017 16:00:00,50.19
26/06/2017 16:00:00,49.7
27/06/2017 16:00:00,48.84
28/06/2017 16:00:00,49.52
29/06/2017 16:00:00,48.8
30/06/2017 16:00:00,48.4
03/07/2017 16:00:00,47.68
05/07/2017 16:00:00,48.57
06/07/2017 16:00:00,48.26
07/07/2017 16:00:00,48.94
10/07/2017 16:00:00,49.82
11/07/2017 16:00:00,49.71
12/07/2017 16:00:00,50.33
13/07/2017 16:00:00,50.03
14/07/2017 16:00:00,50.09
17/07/2017 16:00:00,50.5
18/07/2017 16:00:00,51.22
19/07/2017 16:00:00,51.34
20/07/2017 16:00:00,51.44
21/07/2017 16:00:00,51.28
24/07/2017 16:00:00,51.95
25/07/2017 16:00:00,51.99
26/07/2017 16:00:00,52.64
27/07/2017 16:00:00,52.3
28/07/2017 16:00:00,51
31/07/2017 16:00:00,49.39
01/08/2017 16:00:00,49.81
02/08/2017 16:00:00,49.79
03/08/2017 16:00:00,49.35
04/08/2017 16:00:00,49.38
07/08/2017 16:00:00,49.61
08/08/2017 16:00:00,49.49
09/08/2017 16:00:00,49.1
10/08/2017 16:00:00,47.85
11/08/2017 16:00:00,48.4
14/08/2017 16:00:00,49.17
15/08/2017 16:00:00,49.14
16/08/2017 16:00:00,48.91
17/08/2017 16:00:00,48.03
18/08/2017 16:00:00,47.92
21/08/2017 16:00:00,47.66
22/08/2017 16:00:00,48.35
23/08/2017 16:00:00,47.9
24/08/2017 16:00:00,47.62
25/08/2017 16:00:00,47.26
28/08/2017 16:00:00,47.3
29/08/2017 16:00:00,47.7
30/08/2017 16:00:00,48.38
31/08/2017 16:00:00,49.03
01/09/2017 16:00:00,48.91
05/09/2017 16:00:00,48.26
06/09/2017 16:00:00,48.39
07/09/2017 16:00:00,48.97
08/09/2017 16:00:00,48.3
11/09/2017 16:00:00,48.9
12/09/2017 16:00:00,49.13
13/09/2017 16:00:00,49.98
14/09/2017 16:00:00,49.61
15/09/2017 16:00:00,49.34
18/09/2017 16:00:00,48.71
19/09/2017 16:00:00,48.49
20/09/2017 16:00:00,48.66
21/09/2017 16:00:00,48.23
22/09/2017 16:00:00,47.76
25/09/2017 16:00:00,46.99
26/09/2017 16:00:00,46.93
27/09/2017 16:00:00,47.54
28/09/2017 16:00:00,47.82
29/09/2017 16:00:00,48.07
02/10/2017 16:00:00,47.96
03/10/2017 16:00:00,47.86
04/10/2017 16:00:00,48.27
05/10/2017 16:00:00,49.04
06/10/2017 16:00:00,49.48
09/10/2017 16:00:00,49.55
10/10/2017 16:00:00,49.36
11/10/2017 16:00:00,49.75
12/10/2017 16:00:00,50.05
13/10/2017 16:00:00,50.15
16/10/2017 16:00:00,50.32
17/10/2017 16:00:00,50.46
18/10/2017 16:00:00,49.85
19/10/2017 16:00:00,49.33
20/10/2017 16:00:00,49.15
23/10/2017 16:00:00,48.32
24/10/2017 16:00:00,48.8
25/10/2017 16:00:00,48.65
26/10/2017 16:00:00,48.62
27/10/2017 16:00:00,55.05
30/10/2017 16:00:00,55.54
31/10/2017 16:00:00,55.26
01/11/2017 16:00:00,55.18
02/11/2017 16:00:00,54.71
03/11/2017 16:00:00,55.58
06/11/2017 16:00:00,56.03
07/11/2017 16:00:00,56.16
08/11/2017 16:00:00,56.64
09/11/2017 16:00:00,56.46
10/11/2017 16:00:00,56.27
13/11/2017 16:00:00,56.46
14/11/2017 16:00:00,56.84
15/11/2017 16:00:00,56.33
16/11/2017 16:00:00,56.86
17/11/2017 16:00:00,56.49
20/11/2017 16:00:00,56.32
21/11/2017 16:00:00,56.97
22/11/2017 16:00:00,57.81
24/11/2017 13:00:00,59.3
27/11/2017 16:00:00,59.79
28/11/2017 16:00:00,59.68
29/11/2017 16:00:00,58.06
30/11/2017 16:00:00,58.84
01/12/2017 16:00:00,58.12
04/12/2017 16:00:00,56.7
05/12/2017 16:00:00,57.08
06/12/2017 16:00:00,57.62
07/12/2017 16:00:00,57.99
08/12/2017 16:00:00,58.1
11/12/2017 16:00:00,58.45
12/12/2017 16:00:00,58.25
13/12/2017 16:00:00,58.21
14/12/2017 16:00:00,58.71
15/12/2017 16:00:00,58.96
18/12/2017 16:00:00,59.53
19/12/2017 16:00:00,59.37
20/12/2017 16:00:00,58.88
21/12/2017 16:00:00,58.74
22/12/2017 16:00:00,58.42
26/12/2017 16:00:00,58.84
27/12/2017 16:00:00,59.11
28/12/2017 16:00:00,59.31
29/12/2017 16:00:00,58.47
02/01/2018 16:00:00,59.45
03/01/2018 16:00:00,60.21
04/01/2018 16:00:00,60.48
05/01/2018 16:00:00,61.46
08/01/2018 16:00:00,62.34
09/01/2018 16:00:00,62.64
10/01/2018 16:00:00,62.72
11/01/2018 16:00:00,63.83
12/01/2018 16:00:00,65.26
16/01/2018 16:00:00,65.24
17/01/2018 16:00:00,64.75
18/01/2018 16:00:00,64.67
19/01/2018 16:00:00,64.73
22/01/2018 16:00:00,66.37
23/01/2018 16:00:00,68.13
24/01/2018 16:00:00,67.88
25/01/2018 16:00:00,68.9
26/01/2018 16:00:00,70.1
29/01/2018 16:00:00,70.88
30/01/2018 16:00:00,71.89
31/01/2018 16:00:00,72.54
01/02/2018 16:00:00,69.5
02/02/2018 16:00:00,71.5
05/02/2018 16:00:00,69.5
06/02/2018 16:00:00,72.14
07/02/2018 16:00:00,70.84
08/02/2018 16:00:00,67.53
09/02/2018 16:00:00,66.98
12/02/2018 16:00:00,69.31
13/02/2018 16:00:00,70.73
14/02/2018 16:00:00,72.55
15/02/2018 16:00:00,73.09
16/02/2018 16:00:00,72.43
20/02/2018 16:00:00,73.42
21/02/2018 16:00:00,74.15
22/02/2018 16:00:00,74.27
23/02/2018 16:00:00,75
26/02/2018 16:00:00,76.1
27/02/2018 16:00:00,75.6
28/02/2018 16:00:00,75.62
01/03/2018 16:00:00,74.67
02/03/2018 16:00:00,75.01
05/03/2018 16:00:00,76.18
06/03/2018 16:00:00,76.88
07/03/2018 16:00:00,77.25
08/03/2018 16:00:00,77.59
09/03/2018 16:00:00,78.94
12/03/2018 16:00:00,79.92
13/03/2018 16:00:00,79.41
14/03/2018 16:00:00,79.55
15/03/2018 16:00:00,79.12
16/03/2018 16:00:00,78.58
19/03/2018 16:00:00,77.25
20/03/2018 16:00:00,79.33
21/03/2018 16:00:00,79.09
22/03/2018 16:00:00,77.25
23/03/2018 16:00:00,74.78
26/03/2018 16:00:00,77.79
27/03/2018 16:00:00,74.85
28/03/2018 16:00:00,71.57
29/03/2018 16:00:00,72.37
02/04/2018 16:00:00,68.6
03/04/2018 16:00:00,69.6
04/04/2018 16:00:00,70.53
05/04/2018 16:00:00,72.59
06/04/2018 16:00:00,70.26
09/04/2018 16:00:00,70.3
10/04/2018 16:00:00,71.81
11/04/2018 16:00:00,71.35
12/04/2018 16:00:00,72.43
13/04/2018 16:00:00,71.54
16/04/2018 16:00:00,72.08
17/04/2018 16:00:00,75.19
18/04/2018 16:00:00,76.39
19/04/2018 16:00:00,77.85
20/04/2018 16:00:00,76.37
23/04/2018 16:00:00,75.89
24/04/2018 16:00:00,73
25/04/2018 16:00:00,73.01
26/04/2018 16:00:00,75.9
27/04/2018 16:00:00,78.63
30/04/2018 16:00:00,78.31
01/05/2018 16:00:00,79.11
02/05/2018 16:00:00,78.48
03/05/2018 16:00:00,78.6
04/05/2018 16:00:00,79.05
07/05/2018 16:00:00,80.01
08/05/2018 16:00:00,79.62
09/05/2018 16:00:00,80.4
10/05/2018 16:00:00,80.45
11/05/2018 16:00:00,80.15
14/05/2018 16:00:00,80.08
15/05/2018 16:00:00,78.81
16/05/2018 16:00:00,79.36
17/05/2018 16:00:00,79.09
18/05/2018 16:00:00,78.72
21/05/2018 16:00:00,79.27
22/05/2018 16:00:00,79.07
23/05/2018 16:00:00,80.09
24/05/2018 16:00:00,80.15
25/05/2018 16:00:00,80.51
29/05/2018 16:00:00,80.64
30/05/2018 16:00:00,81.24
31/05/2018 16:00:00,81.48
01/06/2018 16:00:00,82.08
04/06/2018 16:00:00,83.26
05/06/2018 16:00:00,84.82
06/06/2018 16:00:00,84.79
