Date,Close
29/04/2016 16:00:00,34.65
02/05/2016 16:00:00,34.91
03/05/2016 16:00:00,34.62
04/05/2016 16:00:00,34.78
05/05/2016 16:00:00,35.07
06/05/2016 16:00:00,35.56
09/05/2016 16:00:00,35.65
10/05/2016 16:00:00,36.16
11/05/2016 16:00:00,35.76
12/05/2016 16:00:00,35.67
13/05/2016 16:00:00,35.54
16/05/2016 16:00:00,35.82
17/05/2016 16:00:00,35.31
18/05/2016 16:00:00,35.33
19/05/2016 16:00:00,35.02
20/05/2016 16:00:00,35.49
23/05/2016 16:00:00,35.21
24/05/2016 16:00:00,36
25/05/2016 16:00:00,36.26
26/05/2016 16:00:00,36.21
27/05/2016 16:00:00,36.63
31/05/2016 16:00:00,36.79
01/06/2016 16:00:00,36.71
02/06/2016 16:00:00,36.52
03/06/2016 16:00:00,36.12
06/06/2016 16:00:00,35.83
07/06/2016 16:00:00,35.83
08/06/2016 16:00:00,36.41
09/06/2016 16:00:00,36.43
10/06/2016 16:00:00,35.97
13/06/2016 16:00:00,35.92
14/06/2016 16:00:00,35.91
15/06/2016 16:00:00,35.95
16/06/2016 16:00:00,35.52
17/06/2016 16:00:00,34.59
20/06/2016 16:00:00,34.69
21/06/2016 16:00:00,34.8
22/06/2016 16:00:00,34.87
23/06/2016 16:00:00,35.09
24/06/2016 16:00:00,33.76
27/06/2016 16:00:00,33.41
28/06/2016 16:00:00,34
29/06/2016 16:00:00,34.21
30/06/2016 16:00:00,34.6
01/07/2016 16:00:00,34.96
05/07/2016 16:00:00,34.72
06/07/2016 16:00:00,34.89
07/07/2016 16:00:00,34.77
08/07/2016 16:00:00,35.28
11/07/2016 16:00:00,35.75
12/07/2016 16:00:00,36.03
13/07/2016 16:00:00,35.85
14/07/2016 16:00:00,36.05
15/07/2016 16:00:00,35.99
18/07/2016 16:00:00,36.69
19/07/2016 16:00:00,36.85
20/07/2016 16:00:00,37.06
21/07/2016 16:00:00,36.93
22/07/2016 16:00:00,37.14
25/07/2016 16:00:00,36.99
26/07/2016 16:00:00,36.92
27/07/2016 16:00:00,37.09
28/07/2016 16:00:00,37.3
29/07/2016 16:00:00,38.44
01/08/2016 16:00:00,38.64
02/08/2016 16:00:00,38.55
03/08/2016 16:00:00,38.66
04/08/2016 16:00:00,38.58
05/08/2016 16:00:00,39.11
08/08/2016 16:00:00,39.09
09/08/2016 16:00:00,39.21
10/08/2016 16:00:00,39.23
11/08/2016 16:00:00,39.24
12/08/2016 16:00:00,39.16
15/08/2016 16:00:00,39.12
16/08/2016 16:00:00,38.86
17/08/2016 16:00:00,39
18/08/2016 16:00:00,38.88
19/08/2016 16:00:00,38.77
22/08/2016 16:00:00,38.61
23/08/2016 16:00:00,38.6
24/08/2016 16:00:00,38.48
25/08/2016 16:00:00,38.47
26/08/2016 16:00:00,38.48
29/08/2016 16:00:00,38.61
30/08/2016 16:00:00,38.45
31/08/2016 16:00:00,38.35
01/09/2016 16:00:00,38.44
02/09/2016 16:00:00,38.57
06/09/2016 16:00:00,39
07/09/2016 16:00:00,39.02
08/09/2016 16:00:00,38.77
09/09/2016 16:00:00,37.98
12/09/2016 16:00:00,38.45
13/09/2016 16:00:00,37.98
14/09/2016 16:00:00,38.12
15/09/2016 16:00:00,38.59
16/09/2016 16:00:00,38.44
19/09/2016 16:00:00,38.28
20/09/2016 16:00:00,38.57
21/09/2016 16:00:00,38.81
22/09/2016 16:00:00,39.36
23/09/2016 16:00:00,39.35
26/09/2016 16:00:00,38.71
27/09/2016 16:00:00,39.15
28/09/2016 16:00:00,39.08
29/09/2016 16:00:00,38.75
30/09/2016 16:00:00,38.86
03/10/2016 16:00:00,38.63
04/10/2016 16:00:00,38.82
05/10/2016 16:00:00,38.82
06/10/2016 16:00:00,38.84
07/10/2016 16:00:00,38.75
10/10/2016 16:00:00,39.3
11/10/2016 16:00:00,39.15
12/10/2016 16:00:00,39.31
13/10/2016 16:00:00,38.91
14/10/2016 16:00:00,38.93
17/10/2016 16:00:00,39
18/10/2016 16:00:00,39.76
19/10/2016 16:00:00,40.08
20/10/2016 16:00:00,39.85
21/10/2016 16:00:00,39.97
24/10/2016 16:00:00,40.66
25/10/2016 16:00:00,40.38
26/10/2016 16:00:00,39.95
27/10/2016 16:00:00,39.77
28/10/2016 16:00:00,39.77
31/10/2016 16:00:00,39.23
01/11/2016 16:00:00,39.18
02/11/2016 16:00:00,38.44
03/11/2016 16:00:00,38.11
04/11/2016 16:00:00,38.1
07/11/2016 16:00:00,39.13
08/11/2016 16:00:00,39.53
09/11/2016 16:00:00,39.27
10/11/2016 16:00:00,38.13
11/11/2016 16:00:00,37.7
14/11/2016 16:00:00,36.8
15/11/2016 16:00:00,37.92
16/11/2016 16:00:00,38.22
17/11/2016 16:00:00,38.56
18/11/2016 16:00:00,38.03
21/11/2016 16:00:00,38.46
22/11/2016 16:00:00,38.41
23/11/2016 16:00:00,38.05
25/11/2016 16:00:00,38.08
28/11/2016 16:00:00,38.41
29/11/2016 16:00:00,38.54
30/11/2016 16:00:00,37.9
01/12/2016 16:00:00,37.4
02/12/2016 16:00:00,37.53
05/12/2016 16:00:00,38.13
06/12/2016 16:00:00,37.96
07/12/2016 16:00:00,38.56
08/12/2016 16:00:00,38.82
09/12/2016 16:00:00,39.46
12/12/2016 16:00:00,39.46
13/12/2016 16:00:00,39.81
14/12/2016 16:00:00,39.85
15/12/2016 16:00:00,39.89
16/12/2016 16:00:00,39.54
19/12/2016 16:00:00,39.71
20/12/2016 16:00:00,39.82
21/12/2016 16:00:00,39.73
22/12/2016 16:00:00,39.56
23/12/2016 16:00:00,39.5
27/12/2016 16:00:00,39.58
28/12/2016 16:00:00,39.25
29/12/2016 16:00:00,39.14
30/12/2016 16:00:00,38.59
03/01/2017 16:00:00,39.31
04/01/2017 16:00:00,39.35
05/01/2017 16:00:00,39.7
06/01/2017 16:00:00,40.31
09/01/2017 16:00:00,40.33
10/01/2017 16:00:00,40.24
11/01/2017 16:00:00,40.4
12/01/2017 16:00:00,40.32
13/01/2017 16:00:00,40.39
17/01/2017 16:00:00,40.23
18/01/2017 16:00:00,40.3
19/01/2017 16:00:00,40.11
20/01/2017 16:00:00,40.25
23/01/2017 16:00:00,40.97
24/01/2017 16:00:00,41.19
25/01/2017 16:00:00,41.78
26/01/2017 16:00:00,41.61
27/01/2017 16:00:00,41.17
30/01/2017 16:00:00,40.12
31/01/2017 16:00:00,39.84
01/02/2017 16:00:00,39.78
02/02/2017 16:00:00,39.93
03/02/2017 16:00:00,40.07
06/02/2017 16:00:00,40.07
07/02/2017 16:00:00,40.35
08/02/2017 16:00:00,40.42
09/02/2017 16:00:00,40.48
10/02/2017 16:00:00,40.68
13/02/2017 16:00:00,40.96
14/02/2017 16:00:00,41.02
15/02/2017 16:00:00,40.95
16/02/2017 16:00:00,41.21
17/02/2017 16:00:00,41.4
21/02/2017 16:00:00,41.58
22/02/2017 16:00:00,41.54
23/02/2017 16:00:00,41.57
24/02/2017 16:00:00,41.43
27/02/2017 16:00:00,41.46
28/02/2017 16:00:00,41.16
01/03/2017 16:00:00,41.76
02/03/2017 16:00:00,41.53
03/03/2017 16:00:00,41.45
06/03/2017 16:00:00,41.39
07/03/2017 16:00:00,41.6
08/03/2017 16:00:00,41.77
09/03/2017 16:00:00,41.93
10/03/2017 16:00:00,42.16
13/03/2017 16:00:00,42.28
14/03/2017 16:00:00,42.28
15/03/2017 16:00:00,42.36
16/03/2017 16:00:00,42.44
17/03/2017 16:00:00,42.61
20/03/2017 16:00:00,42.42
21/03/2017 16:00:00,41.52
22/03/2017 16:00:00,41.48
23/03/2017 16:00:00,40.88
24/03/2017 16:00:00,40.72
27/03/2017 16:00:00,40.98
28/03/2017 16:00:00,41.05
29/03/2017 16:00:00,41.57
30/03/2017 16:00:00,41.58
31/03/2017 16:00:00,41.48
03/04/2017 16:00:00,41.93
04/04/2017 16:00:00,41.73
05/04/2017 16:00:00,41.57
06/04/2017 16:00:00,41.39
07/04/2017 16:00:00,41.23
10/04/2017 16:00:00,41.24
11/04/2017 16:00:00,41.17
12/04/2017 16:00:00,41.22
13/04/2017 16:00:00,41.18
17/04/2017 16:00:00,41.86
18/04/2017 16:00:00,41.84
19/04/2017 16:00:00,41.91
20/04/2017 16:00:00,42.08
21/04/2017 16:00:00,42.16
24/04/2017 16:00:00,43.14
25/04/2017 16:00:00,43.62
26/04/2017 16:00:00,43.59
27/04/2017 16:00:00,43.71
28/04/2017 16:00:00,45.3
01/05/2017 16:00:00,45.63
02/05/2017 16:00:00,45.82
03/05/2017 16:00:00,46.35
04/05/2017 16:00:00,46.58
05/05/2017 16:00:00,46.36
08/05/2017 16:00:00,46.72
09/05/2017 16:00:00,46.61
10/05/2017 16:00:00,46.44
11/05/2017 16:00:00,46.53
12/05/2017 16:00:00,46.61
15/05/2017 16:00:00,46.85
16/05/2017 16:00:00,47.15
17/05/2017 16:00:00,45.98
18/05/2017 16:00:00,46.51
19/05/2017 16:00:00,46.7
22/05/2017 16:00:00,47.09
23/05/2017 16:00:00,47.44
24/05/2017 16:00:00,47.75
25/05/2017 16:00:00,48.48
26/05/2017 16:00:00,48.57
30/05/2017 16:00:00,48.79
31/05/2017 16:00:00,48.24
01/06/2017 16:00:00,48.35
02/06/2017 16:00:00,48.78
05/06/2017 16:00:00,49.18
06/06/2017 16:00:00,48.83
07/06/2017 16:00:00,49.05
08/06/2017 16:00:00,49.17
09/06/2017 16:00:00,47.49
12/06/2017 16:00:00,47.15
13/06/2017 16:00:00,47.67
14/06/2017 16:00:00,47.54
15/06/2017 16:00:00,47.12
16/06/2017 16:00:00,46.99
19/06/2017 16:00:00,47.87
20/06/2017 16:00:00,47.53
21/06/2017 16:00:00,47.97
22/06/2017 16:00:00,47.85
23/06/2017 16:00:00,48.28
26/06/2017 16:00:00,47.61
27/06/2017 16:00:00,46.37
28/06/2017 16:00:00,47.02
29/06/2017 16:00:00,45.89
30/06/2017 16:00:00,45.44
03/07/2017 16:00:00,44.94
05/07/2017 16:00:00,45.59
06/07/2017 16:00:00,45.33
07/07/2017 16:00:00,45.93
10/07/2017 16:00:00,46.44
11/07/2017 16:00:00,46.5
12/07/2017 16:00:00,47.19
13/07/2017 16:00:00,47.36
14/07/2017 16:00:00,47.8
17/07/2017 16:00:00,47.67
18/07/2017 16:00:00,48.27
19/07/2017 16:00:00,48.54
20/07/2017 16:00:00,48.41
21/07/2017 16:00:00,48.65
24/07/2017 16:00:00,49.02
25/07/2017 16:00:00,47.54
26/07/2017 16:00:00,47.39
27/07/2017 16:00:00,46.7
28/07/2017 16:00:00,47.08
31/07/2017 16:00:00,46.53
01/08/2017 16:00:00,46.54
02/08/2017 16:00:00,46.52
03/08/2017 16:00:00,46.18
04/08/2017 16:00:00,46.4
07/08/2017 16:00:00,46.47
08/08/2017 16:00:00,46.34
09/08/2017 16:00:00,46.15
10/08/2017 16:00:00,45.36
11/08/2017 16:00:00,45.72
14/08/2017 16:00:00,46.13
15/08/2017 16:00:00,46.11
16/08/2017 16:00:00,46.35
17/08/2017 16:00:00,45.55
18/08/2017 16:00:00,45.53
21/08/2017 16:00:00,45.33
22/08/2017 16:00:00,46.23
23/08/2017 16:00:00,46.35
24/08/2017 16:00:00,46.06
25/08/2017 16:00:00,45.79
28/08/2017 16:00:00,45.69
29/08/2017 16:00:00,46.06
30/08/2017 16:00:00,46.48
31/08/2017 16:00:00,46.97
01/09/2017 16:00:00,46.87
05/09/2017 16:00:00,46.42
06/09/2017 16:00:00,46.39
07/09/2017 16:00:00,46.8
08/09/2017 16:00:00,46.33
11/09/2017 16:00:00,46.45
12/09/2017 16:00:00,46.6
13/09/2017 16:00:00,46.75
14/09/2017 16:00:00,46.26
15/09/2017 16:00:00,46.01
18/09/2017 16:00:00,45.75
19/09/2017 16:00:00,46.09
20/09/2017 16:00:00,46.58
21/09/2017 16:00:00,46.62
22/09/2017 16:00:00,46.43
25/09/2017 16:00:00,46.05
26/09/2017 16:00:00,46.24
27/09/2017 16:00:00,47.22
28/09/2017 16:00:00,47.48
29/09/2017 16:00:00,47.96
02/10/2017 16:00:00,47.66
03/10/2017 16:00:00,47.89
04/10/2017 16:00:00,47.58
05/10/2017 16:00:00,48.5
06/10/2017 16:00:00,48.94
09/10/2017 16:00:00,48.85
10/10/2017 16:00:00,48.63
11/10/2017 16:00:00,49.46
12/10/2017 16:00:00,49.39
13/10/2017 16:00:00,49.48
16/10/2017 16:00:00,49.6
17/10/2017 16:00:00,49.61
18/10/2017 16:00:00,49.64
19/10/2017 16:00:00,49.22
20/10/2017 16:00:00,49.41
23/10/2017 16:00:00,48.42
24/10/2017 16:00:00,48.53
25/10/2017 16:00:00,48.67
26/10/2017 16:00:00,48.63
27/10/2017 16:00:00,50.96
30/10/2017 16:00:00,50.86
31/10/2017 16:00:00,50.83
01/11/2017 16:00:00,51.28
02/11/2017 16:00:00,51.28
03/11/2017 16:00:00,51.62
06/11/2017 16:00:00,51.3
07/11/2017 16:00:00,51.67
08/11/2017 16:00:00,51.99
09/11/2017 16:00:00,51.56
10/11/2017 16:00:00,51.4
13/11/2017 16:00:00,51.29
14/11/2017 16:00:00,51.3
15/11/2017 16:00:00,51.05
16/11/2017 16:00:00,51.63
17/11/2017 16:00:00,50.95
20/11/2017 16:00:00,50.92
21/11/2017 16:00:00,51.72
22/11/2017 16:00:00,51.8
24/11/2017 13:00:00,52.03
27/11/2017 16:00:00,52.71
28/11/2017 16:00:00,52.37
29/11/2017 16:00:00,51.08
30/11/2017 16:00:00,51.07
01/12/2017 16:00:00,50.51
04/12/2017 16:00:00,49.93
05/12/2017 16:00:00,50.26
06/12/2017 16:00:00,50.92
07/12/2017 16:00:00,51.55
08/12/2017 16:00:00,51.85
11/12/2017 16:00:00,52.06
12/12/2017 16:00:00,52.02
13/12/2017 16:00:00,52.03
14/12/2017 16:00:00,52.46
15/12/2017 16:00:00,53.21
18/12/2017 16:00:00,53.86
19/12/2017 16:00:00,53.53
20/12/2017 16:00:00,53.25
21/12/2017 16:00:00,53.18
22/12/2017 16:00:00,53.01
26/12/2017 16:00:00,52.84
27/12/2017 16:00:00,52.47
28/12/2017 16:00:00,52.41
29/12/2017 16:00:00,52.32
02/01/2018 16:00:00,53.25
03/01/2018 16:00:00,54.12
04/01/2018 16:00:00,54.32
05/01/2018 16:00:00,55.11
08/01/2018 16:00:00,55.35
09/01/2018 16:00:00,55.31
10/01/2018 16:00:00,55.13
11/01/2018 16:00:00,55.28
12/01/2018 16:00:00,56.11
16/01/2018 16:00:00,56.09
17/01/2018 16:00:00,56.6
18/01/2018 16:00:00,56.49
19/01/2018 16:00:00,56.88
22/01/2018 16:00:00,57.79
23/01/2018 16:00:00,58.5
24/01/2018 16:00:00,58.21
25/01/2018 16:00:00,58.52
26/01/2018 16:00:00,58.79
29/01/2018 16:00:00,58.78
30/01/2018 16:00:00,58.18
31/01/2018 16:00:00,58.5
01/02/2018 16:00:00,58.39
02/02/2018 16:00:00,55.6
05/02/2018 16:00:00,52.79
06/02/2018 16:00:00,54.03
07/02/2018 16:00:00,52.43
08/02/2018 16:00:00,50.08
09/02/2018 16:00:00,51.89
12/02/2018 16:00:00,52.6
13/02/2018 16:00:00,52.61
14/02/2018 16:00:00,53.49
15/02/2018 16:00:00,54.48
16/02/2018 16:00:00,54.74
20/02/2018 16:00:00,55.12
21/02/2018 16:00:00,55.57
22/02/2018 16:00:00,55.33
23/02/2018 16:00:00,56.34
26/02/2018 16:00:00,57.19
27/02/2018 16:00:00,55.91
28/02/2018 16:00:00,55.24
01/03/2018 16:00:00,53.48
02/03/2018 16:00:00,53.95
05/03/2018 16:00:00,54.55
06/03/2018 16:00:00,54.75
07/03/2018 16:00:00,55.48
08/03/2018 16:00:00,56.3
09/03/2018 16:00:00,58
12/03/2018 16:00:00,58.23
13/03/2018 16:00:00,56.91
14/03/2018 16:00:00,57.47
15/03/2018 16:00:00,57.48
16/03/2018 16:00:00,56.79
19/03/2018 16:00:00,54.99
20/03/2018 16:00:00,54.89
21/03/2018 16:00:00,54.54
22/03/2018 16:00:00,52.45
23/03/2018 16:00:00,51.08
26/03/2018 16:00:00,52.66
27/03/2018 16:00:00,50.26
28/03/2018 16:00:00,50.23
29/03/2018 16:00:00,51.59
02/04/2018 16:00:00,50.32
03/04/2018 16:00:00,50.67
04/04/2018 16:00:00,51.26
05/04/2018 16:00:00,51.39
06/04/2018 16:00:00,50.35
09/04/2018 16:00:00,50.77
10/04/2018 16:00:00,51.58
11/04/2018 16:00:00,51
12/04/2018 16:00:00,51.63
13/04/2018 16:00:00,51.46
16/04/2018 16:00:00,51.9
17/04/2018 16:00:00,53.71
18/04/2018 16:00:00,53.6
19/04/2018 16:00:00,54.39
20/04/2018 16:00:00,53.65
23/04/2018 16:00:00,53.37
24/04/2018 16:00:00,51
25/04/2018 16:00:00,51.06
26/04/2018 16:00:00,52
27/04/2018 16:00:00,51.5
30/04/2018 16:00:00,50.87
01/05/2018 16:00:00,51.87
02/05/2018 16:00:00,51.22
03/05/2018 16:00:00,51.19
04/05/2018 16:00:00,52.41
07/05/2018 16:00:00,52.74
08/05/2018 16:00:00,52.7
09/05/2018 16:00:00,54.14
10/05/2018 16:00:00,54.88
11/05/2018 16:00:00,54.91
14/05/2018 16:00:00,55.01
15/05/2018 16:00:00,53.96
16/05/2018 16:00:00,54.09
17/05/2018 16:00:00,53.93
18/05/2018 16:00:00,53.32
21/05/2018 16:00:00,53.98
22/05/2018 16:00:00,53.49
23/05/2018 16:00:00,53.98
24/05/2018 16:00:00,53.96
25/05/2018 16:00:00,53.78
29/05/2018 16:00:00,53.02
30/05/2018 16:00:00,53.39
31/05/2018 16:00:00,54.25
01/06/2018 16:00:00,55.98
04/06/2018 16:00:00,56.96
05/06/2018 16:00:00,56.98
06/06/2018 16:00:00,56.84
07/06/2018 16:00:00,56.19
